chr	start	stop	window	rec_rate	callable	n_ins	theta_ins	pi_ins	tajd_ins	n_del	theta_del	pi_del	tajd_del	total_length	n_indel	n_callable	indel_type
chr1A	66000000	68000000	108	3.80026512641	976736	785	0.00022653782115	0.000221645842566	-0.0903994334926	1057	0.000305032454721	0.000285009406194	-0.274991021267	13259	2754	1162199	insertion
chr1A	66000000	68000000	108	3.80026512641	976736	785	0.00022653782115	0.000221645842566	-0.0903994334926	1057	0.000305032454721	0.000285009406194	-0.274991021267	20628	3833	1162199	deletion
chr1A	68000000	70000000	109	4.22369502721	1283604	767	0.000168427328262	0.000160547137099	-0.195847304674	1011	0.00022200786033	0.000207179817222	-0.279774928712	15997	3196	1503065	insertion
chr1A	68000000	70000000	109	4.22369502721	1283604	767	0.000168427328262	0.000160547137099	-0.195847304674	1011	0.00022200786033	0.000207179817222	-0.279774928712	37712	6887	1503065	deletion
chr1	2000000	4000000	112	2.13563307177	1167065	837	0.000202152292369	0.000199799451931	-0.0487316466278	1086	0.000262290787949	0.000246348972129	-0.25463213651	14248	3144	1399229	insertion
chr1	2000000	4000000	112	2.13563307177	1167065	837	0.000202152292369	0.000199799451931	-0.0487316466278	1086	0.000262290787949	0.000246348972129	-0.25463213651	21193	4291	1399229	deletion
chr1	4000000	6000000	113	2.00286314067	1387926	994	0.000201868395109	0.000193385860023	-0.176008850222	1252	0.000254264819594	0.000235527497029	-0.308813466387	13638	2931	1578591	insertion
chr1	4000000	6000000	113	2.00286314067	1387926	994	0.000201868395109	0.000193385860023	-0.176008850222	1252	0.000254264819594	0.000235527497029	-0.308813466387	23962	5014	1578591	deletion
chr1	6000000	8000000	114	1.87019286716	1555249	827	0.000149883503526	0.000137358272398	-0.349877027351	1131	0.000204979736987	0.000186353642272	-0.380718776138	11077	2716	1706542	insertion
chr1	6000000	8000000	114	1.87019286716	1555249	827	0.000149883503526	0.000137358272398	-0.349877027351	1131	0.000204979736987	0.000186353642272	-0.380718776138	21651	5037	1706542	deletion
chr1	8000000	10000000	115	1.72978953567	1380347	959	0.000195829713642	0.00018437011624	-0.245094141295	1334	0.000272405461937	0.00025398266561	-0.28344028859	13997	2857	1665479	insertion
chr1	8000000	10000000	115	1.72978953567	1380347	959	0.000195829713642	0.00018437011624	-0.245094141295	1334	0.000272405461937	0.00025398266561	-0.28344028859	22946	5672	1665479	deletion
chr1	10000000	12000000	116	1.61113916925	1494866	980	0.000184787278314	0.00017523837905	-0.21644358006	1330	0.000250782734855	0.000225660078527	-0.419843672858	14537	3064	1717987	insertion
chr1	10000000	12000000	116	1.61113916925	1494866	980	0.000184787278314	0.00017523837905	-0.21644358006	1330	0.000250782734855	0.000225660078527	-0.419843672858	24821	6008	1717987	deletion
chr1	12000000	14000000	117	1.4940719173	1386681	732	0.000148793093619	0.00013351076571	-0.429873605952	975	0.000198187522238	0.000171564522163	-0.562651085451	12408	2664	1648372	insertion
chr1	12000000	14000000	117	1.4940719173	1386681	732	0.000148793093619	0.00013351076571	-0.429873605952	975	0.000198187522238	0.000171564522163	-0.562651085451	21055	5199	1648372	deletion
chr1	14000000	16000000	118	1.37767312665	1529743	681	0.000125480689011	0.000115602493532	-0.329410446845	859	0.000158278872042	0.000134525520747	-0.628388726774	13323	2922	1691571	insertion
chr1	14000000	16000000	118	1.37767312665	1529743	681	0.000125480689011	0.000115602493532	-0.329410446845	859	0.000158278872042	0.000134525520747	-0.628388726774	22630	5415	1691571	deletion
chr1	16000000	18000000	119	1.26872776246	1573064	731	0.000130984299584	0.000118049869554	-0.413295155017	1008	0.000180618569057	0.000156228795991	-0.565634459428	12096	2752	1665535	insertion
chr1	16000000	18000000	119	1.26872776246	1573064	731	0.000130984299584	0.000118049869554	-0.413295155017	1008	0.000180618569057	0.000156228795991	-0.565634459428	22591	5308	1665535	deletion
chr1	18000000	20000000	120	1.16887032418	1493886	823	0.000155285403658	0.000141876534368	-0.361525918195	1158	0.00021849392155	0.000195174478543	-0.447189816833	13669	3010	1695178	insertion
chr1	18000000	20000000	120	1.16887032418	1493886	823	0.000155285403658	0.000141876534368	-0.361525918195	1158	0.00021849392155	0.000195174478543	-0.447189816833	23283	5493	1695178	deletion
chr1	20000000	22000000	121	1.07359966502	1792830	858	0.000134895180771	0.000121134566139	-0.427136362856	1178	0.000185205737702	0.000165069808773	-0.455558669701	15399	3090	1651151	insertion
chr1	20000000	22000000	121	1.07359966502	1792830	858	0.000134895180771	0.000121134566139	-0.427136362856	1178	0.000185205737702	0.000165069808773	-0.455558669701	23409	5627	1651151	deletion
chr1	22000000	24000000	122	0.984642536356	1516601	915	0.000170058370538	0.000159487529923	-0.260318997108	1247	0.000231762609902	0.00020706969418	-0.446478875956	15200	3064	1629673	insertion
chr1	22000000	24000000	122	0.984642536356	1516601	915	0.000170058370538	0.000159487529923	-0.260318997108	1247	0.000231762609902	0.00020706969418	-0.446478875956	22741	5539	1629673	deletion
chr1	24000000	26000000	123	0.897969762588	1384330	704	0.000143344583099	0.000127091692086	-0.474495008174	941	0.000191601211216	0.000165286114088	-0.575214555813	13312	2886	1653313	insertion
chr1	24000000	26000000	123	0.897969762588	1384330	704	0.000143344583099	0.000127091692086	-0.474495008174	941	0.000191601211216	0.000165286114088	-0.575214555813	23457	5340	1653313	deletion
chr1	26000000	28000000	124	0.818399237556	1436798	745	0.000146153363804	0.000132527877596	-0.39021138132	1017	0.000199514055018	0.000171536401007	-0.587403689845	12408	2792	1663107	insertion
chr1	26000000	28000000	124	0.818399237556	1436798	745	0.000146153363804	0.000132527877596	-0.39021138132	1017	0.000199514055018	0.000171536401007	-0.587403689845	21836	5086	1663107	deletion
chr1	28000000	30000000	125	0.746576366548	1505346	717	0.000134255188957	0.000115874741719	-0.572969920401	991	0.000185560519186	0.000156372512925	-0.658859965053	11913	2765	1729426	insertion
chr1	28000000	30000000	125	0.746576366548	1505346	717	0.000134255188957	0.000115874741719	-0.572969920401	991	0.000185560519186	0.000156372512925	-0.658859965053	19921	4620	1729426	deletion
chr1	30000000	32000000	126	0.676385180594	1437764	772	0.000151348441278	0.00013533807393	-0.44281751682	1005	0.000197027439747	0.000169645732064	-0.582132020859	12927	2934	1690063	insertion
chr1	30000000	32000000	126	0.676385180594	1437764	772	0.000151348441278	0.00013533807393	-0.44281751682	1005	0.000197027439747	0.000169645732064	-0.582132020859	20653	4899	1690063	deletion
chr1	32000000	34000000	127	0.616592812995	1532761	824	0.000151530838885	0.000142426159824	-0.251560781305	1087	0.000199895657607	0.000180935957365	-0.39736295763	13207	2845	1639785	insertion
chr1	32000000	34000000	127	0.616592812995	1532761	824	0.000151530838885	0.000142426159824	-0.251560781305	1087	0.000199895657607	0.000180935957365	-0.39736295763	21311	4963	1639785	deletion
chr1	34000000	36000000	128	0.56016809741	1676374	907	0.000152505191515	0.000132183792927	-0.558025606439	1197	0.000201266498615	0.000168716276289	-0.677676476952	14656	3138	1736977	insertion
chr1	34000000	36000000	128	0.56016809741	1676374	907	0.000152505191515	0.000132183792927	-0.558025606439	1197	0.000201266498615	0.000168716276289	-0.677676476952	22145	5296	1736977	deletion
chr1	36000000	38000000	129	0.511038494167	1769974	853	0.000135840853528	0.00012502116445	-0.333505511602	1264	0.000201292894326	0.000170891597397	-0.632915711478	14898	3122	1727987	insertion
chr1	36000000	38000000	129	0.511038494167	1769974	853	0.000135840853528	0.00012502116445	-0.333505511602	1264	0.000201292894326	0.000170891597397	-0.632915711478	22343	5344	1727987	deletion
chr1	38000000	40000000	130	0.464524557656	1472653	735	0.000140680910363	0.000122214090739	-0.549409654072	995	0.000190445586137	0.00016679528643	-0.520168289007	12632	2998	1757717	insertion
chr1	38000000	40000000	130	0.464524557656	1472653	735	0.000140680910363	0.000122214090739	-0.549409654072	995	0.000190445586137	0.00016679528643	-0.520168289007	21345	4879	1757717	deletion
chr1	40000000	42000000	131	0.424384117196	1387626	790	0.000160473350412	0.000148743249262	-0.30600491214	1064	0.000216131195997	0.000189953352363	-0.507407303099	12701	2804	1692714	insertion
chr1	40000000	42000000	131	0.424384117196	1387626	790	0.000160473350412	0.000148743249262	-0.30600491214	1064	0.000216131195997	0.000189953352363	-0.507407303099	20747	4950	1692714	deletion
chr1	72000000	74000000	147	0.579243948826	1351815	760	0.00015846909894	0.000148790213236	-0.255659974604	1043	0.000217477987098	0.000188829949287	-0.55182557782	13162	2770	1593229	insertion
chr1	72000000	74000000	147	0.579243948826	1351815	760	0.00015846909894	0.000148790213236	-0.255659974604	1043	0.000217477987098	0.000188829949287	-0.55182557782	20561	4793	1593229	deletion
chr1	74000000	76000000	148	0.636086177315	1593763	939	0.000166069588452	0.000157898402447	-0.206070568581	1362	0.00024088048932	0.000217063244925	-0.414406390797	14227	2953	1678626	insertion
chr1	74000000	76000000	148	0.636086177315	1593763	939	0.000166069588452	0.000157898402447	-0.206070568581	1362	0.00024088048932	0.000217063244925	-0.414406390797	22869	5427	1678626	deletion
chr1	76000000	78000000	149	0.694123892345	1363963	691	0.000142798522957	0.000127442104947	-0.450010951551	1023	0.000211407943538	0.000190474375038	-0.414788146959	12366	2728	1663501	insertion
chr1	76000000	78000000	149	0.694123892345	1363963	691	0.000142798522957	0.000127442104947	-0.450010951551	1023	0.000211407943538	0.000190474375038	-0.414788146959	20228	4844	1663501	deletion
chr1	78000000	80000000	150	0.770787081929	1430188	824	0.000162398621818	0.000145829190215	-0.427173784358	1172	0.000230984447537	0.000206465311222	-0.444780117154	12643	2768	1722632	insertion
chr1	78000000	80000000	150	0.770787081929	1430188	824	0.000162398621818	0.000145829190215	-0.427173784358	1172	0.000230984447537	0.000206465311222	-0.444780117154	20660	4905	1722632	deletion
chr1	80000000	82000000	151	0.844450378394	1416554	874	0.000173910800952	0.000163302151411	-0.255434191093	1174	0.000233605583887	0.00021117964329	-0.402246034323	12850	2878	1740849	insertion
chr1	80000000	82000000	151	0.844450378394	1416554	874	0.000173910800952	0.000163302151411	-0.255434191093	1174	0.000233605583887	0.00021117964329	-0.402246034323	22179	5154	1740849	deletion
chr1	82000000	84000000	152	0.923432037541	1441918	868	0.000169678735587	0.000156111512583	-0.334812364747	1140	0.000222849952269	0.000195755346625	-0.509413405813	13114	2814	1773305	insertion
chr1	82000000	84000000	152	0.923432037541	1441918	868	0.000169678735587	0.000156111512583	-0.334812364747	1140	0.000222849952269	0.000195755346625	-0.509413405813	21243	5203	1773305	deletion
chr1	84000000	86000000	153	1.0075280494	1190097	574	0.000135949554688	0.000127499558528	-0.259929160097	804	0.000190424114928	0.000172396385381	-0.396341589791	9512	2268	1456758	insertion
chr1	84000000	86000000	153	1.0075280494	1190097	574	0.000135949554688	0.000127499558528	-0.259929160097	804	0.000190424114928	0.000172396385381	-0.396341589791	18206	4156	1456758	deletion
chr1	86000000	88000000	154	1.11336626626	918347	429	0.000131673608637	0.000121373683253	-0.326702598018	594	0.000182317304267	0.00016235119932	-0.458033779683	8137	1922	1128812	insertion
chr1	86000000	88000000	154	1.11336626626	918347	429	0.000131673608637	0.000121373683253	-0.326702598018	594	0.000182317304267	0.00016235119932	-0.458033779683	14223	3134	1128812	deletion
chr1	88000000	90000000	155	1.19047379654	1164413	583	0.000141126888562	0.000130099435238	-0.32678891026	767	0.000185667793357	0.000171050721875	-0.329546877061	9882	2205	1382968	insertion
chr1	88000000	90000000	155	1.19047379654	1164413	583	0.000141126888562	0.000130099435238	-0.32678891026	767	0.000185667793357	0.000171050721875	-0.329546877061	17127	3890	1382968	deletion
chr20	0	2000000	169	3.97282184551	964014	398	0.00011637186338	0.000105086921101	-0.404852216726	582	0.000170171920822	0.000146187001215	-0.5894533128	8445	1984	1043007	insertion
chr20	0	2000000	169	3.97282184551	964014	398	0.00011637186338	0.000105086921101	-0.404852216726	582	0.000170171920822	0.000146187001215	-0.5894533128	20195	4240	1043007	deletion
chr20	2000000	4000000	170	3.11386021614	1285220	791	0.000173479142054	0.000173449722718	-0.000709931883985	1103	0.00024190580744	0.00023822667264	-0.063719360754	12238	2587	1546614	insertion
chr20	2000000	4000000	170	3.11386021614	1285220	791	0.000173479142054	0.000173449722718	-0.000709931883985	1103	0.00024190580744	0.00023822667264	-0.063719360754	28281	5944	1546614	deletion
chr20	4000000	6000000	171	2.68266512858	1423485	785	0.000155440798659	0.000151629349985	-0.102647159921	1201	0.000237814521261	0.000226467917969	-0.199926378834	9731	2330	1647374	insertion
chr20	4000000	6000000	171	2.68266512858	1423485	785	0.000155440798659	0.000151629349985	-0.102647159921	1201	0.000237814521261	0.000226467917969	-0.199926378834	23341	5164	1647374	deletion
chr20	6000000	8000000	172	2.68836453658	1190106	580	0.000137369591327	0.00012707404126	-0.31343851617	735	0.000174080430389	0.000152414552724	-0.520913585587	8553	1964	1387320	insertion
chr20	6000000	8000000	172	2.68836453658	1190106	580	0.000137369591327	0.00012707404126	-0.31343851617	735	0.000174080430389	0.000152414552724	-0.520913585587	19402	4016	1387320	deletion
chr20	8000000	10000000	173	3.15983517741	1318644	763	0.00016309672195	0.000152389400339	-0.274803658957	986	0.000210764571223	0.000191903676488	-0.374829763721	8605	2116	1541971	insertion
chr20	8000000	10000000	173	3.15983517741	1318644	763	0.00016309672195	0.000152389400339	-0.274803658957	986	0.000210764571223	0.000191903676488	-0.374829763721	20243	4351	1541971	deletion
chr20	10000000	12000000	174	4.08248947581	1480304	819	0.000155948516035	0.000139302823147	-0.446882031703	1030	0.000196125728347	0.000171789037927	-0.519801652492	8921	2295	1665179	insertion
chr20	10000000	12000000	174	4.08248947581	1480304	819	0.000155948516035	0.000139302823147	-0.446882031703	1030	0.000196125728347	0.000171789037927	-0.519801652492	18840	4445	1665179	deletion
chr20	12000000	14000000	175	5.4768561552	1133480	706	0.000175565467362	0.000159675930483	-0.378754920526	901	0.000224057345741	0.000204781548394	-0.360272678065	12955	2739	1345750	insertion
chr20	12000000	14000000	175	5.4768561552	1133480	706	0.000175565467362	0.000159675930483	-0.378754920526	901	0.000224057345741	0.000204781548394	-0.360272678065	22657	5083	1345750	deletion
chr21	2000000	4000000	178	6.83715476874	972578	578	0.000167514210307	0.000161410406699	-0.152383042236	826	0.000239388819574	0.000223567510375	-0.27670733751	8297	1867	1136979	insertion
chr21	2000000	4000000	178	6.83715476874	972578	578	0.000167514210307	0.000161410406699	-0.152383042236	826	0.000239388819574	0.000223567510375	-0.27670733751	19457	4029	1136979	deletion
chr21	4000000	6000000	179	6.89045865048	1063641	327	8.66564593367e-05	6.38224838327e-05	-1.09877690757	459	0.000121637048427	9.05083774061e-05	-1.0691938615	10655	2215	1241624	insertion
chr21	4000000	6000000	179	6.89045865048	1063641	327	8.66564593367e-05	6.38224838327e-05	-1.09877690757	459	0.000121637048427	9.05083774061e-05	-1.0691938615	15719	3585	1241624	deletion
chr22	0	2000000	181	18.9351190513	817340	438	0.000151049612129	0.000144982504221	-0.167774043412	523	0.000180362893022	0.000158711249457	-0.501832199662	11627	2362	993477	insertion
chr22	0	2000000	181	18.9351190513	817340	438	0.000151049612129	0.000144982504221	-0.167774043412	523	0.000180362893022	0.000158711249457	-0.501832199662	22438	4229	993477	deletion
chr22	2000000	4000000	182	8.15496843047	445849	268	0.000169431928675	0.000154926184001	-0.356482587575	302	0.000190927024104	0.000163295786596	-0.603146381788	7614	1474	548628	insertion
chr22	2000000	4000000	182	8.15496843047	445849	268	0.000169431928675	0.000154926184001	-0.356482587575	302	0.000190927024104	0.000163295786596	-0.603146381788	10767	2449	548628	deletion
chr23	0	2000000	184	10.5062395012	444222	402	0.000255078730797	0.000233418141569	-0.354539700905	389	0.000246829916119	0.00022247055704	-0.411962953122	8013	1680	543472	insertion
chr23	0	2000000	184	10.5062395012	444222	402	0.000255078730797	0.000233418141569	-0.354539700905	389	0.000246829916119	0.00022247055704	-0.411962953122	15291	2530	543472	deletion
chr24	0	2000000	188	2.64146478133	1050760	332	8.90600242914e-05	7.84494831811e-05	-0.496852169464	292	7.83299008828e-05	6.79307809285e-05	-0.553161275791	11733	2543	1255794	insertion
chr24	0	2000000	188	2.64146478133	1050760	332	8.90600242914e-05	7.84494831811e-05	-0.496852169464	292	7.83299008828e-05	6.79307809285e-05	-0.553161275791	21650	4383	1255794	deletion
chr24	2000000	4000000	189	5.72935760575	1198185	632	0.000148676201647	0.000140313100758	-0.235317484373	861	0.000202547800029	0.000191183902495	-0.23492476224	13276	2872	1424638	insertion
chr24	2000000	4000000	189	5.72935760575	1198185	632	0.000148676201647	0.000140313100758	-0.235317484373	861	0.000202547800029	0.000191183902495	-0.23492476224	26002	4825	1424638	deletion
chr24	4000000	6000000	190	10.6757109175	1326582	589	0.000125149596001	0.000117587509618	-0.252714780472	778	0.000165307955329	0.000153742951117	-0.292861986774	10225	2402	1471792	insertion
chr24	4000000	6000000	190	10.6757109175	1326582	589	0.000125149596001	0.000117587509618	-0.252714780472	778	0.000165307955329	0.000153742951117	-0.292861986774	26059	5247	1471792	deletion
chr26	2000000	4000000	195	9.19652147554	870218	412	0.000133449641435	0.000112173948911	-0.665721165683	524	0.000169727213864	0.000137581980365	-0.79174151274	10199	2149	1061629	insertion
chr26	2000000	4000000	195	9.19652147554	870218	412	0.000133449641435	0.000112173948911	-0.665721165683	524	0.000169727213864	0.000137581980365	-0.79174151274	16701	3572	1061629	deletion
chr27	0	2000000	198	16.8067126761	525120	386	0.000207193917891	0.000194822637031	-0.249234891931	435	0.000233495736483	0.000214377064691	-0.342000308182	5451	1160	629057	insertion
chr27	0	2000000	198	16.8067126761	525120	386	0.000207193917891	0.000194822637031	-0.249234891931	435	0.000233495736483	0.000214377064691	-0.342000308182	12671	2371	629057	deletion
chr28	0	2000000	201	5.93545437164	789226	330	0.000117858473873	0.000105579790566	-0.434456396614	324	0.00011571559253	0.000107613762024	-0.291939891068	9255	1981	1014160	insertion
chr28	0	2000000	201	5.93545437164	789226	330	0.000117858473873	0.000105579790566	-0.434456396614	324	0.00011571559253	0.000107613762024	-0.291939891068	16945	3558	1014160	deletion
chr28	2000000	4000000	202	12.7127426499	668752	381	0.000160586169617	0.000153294180015	-0.189529528629	471	0.000198519910471	0.000178769755573	-0.415700796335	7842	1695	807898	insertion
chr28	2000000	4000000	202	12.7127426499	668752	381	0.000160586169617	0.000153294180015	-0.189529528629	471	0.000198519910471	0.000178769755573	-0.415700796335	14649	2795	807898	deletion
chr2	0	2000000	204	1.49737785463	517221	379	0.000206543398045	0.000196139306836	-0.210241622208	453	0.000246871132755	0.000237107236762	-0.165229355293	8094	1668	646488	insertion
chr2	0	2000000	204	1.49737785463	517221	379	0.000206543398045	0.000196139306836	-0.210241622208	453	0.000246871132755	0.000237107236762	-0.165229355293	14569	2387	646488	deletion
chr2	2000000	4000000	205	1.46142208597	1217220	919	0.000212811302199	0.000214007933522	0.0235485713068	1221	0.000282744940137	0.000266742421687	-0.237164187855	12676	2702	1488223	insertion
chr2	2000000	4000000	205	1.46142208597	1217220	919	0.000212811302199	0.000214007933522	0.0235485713068	1221	0.000282744940137	0.000266742421687	-0.237164187855	23059	4925	1488223	deletion
chr2	4000000	6000000	206	1.42132410798	1391574	754	0.000152726112526	0.000144766021483	-0.21816080855	1155	0.000233950477411	0.000215503791882	-0.330373618444	10387	2394	1621198	insertion
chr2	4000000	6000000	206	1.42132410798	1391574	754	0.000152726112526	0.000144766021483	-0.21816080855	1155	0.000233950477411	0.000215503791882	-0.330373618444	19334	4457	1621198	deletion
chr2	6000000	8000000	207	1.38052234198	1579541	867	0.000154716435628	0.000148320902951	-0.173091980946	1196	0.000213426594015	0.000195109978485	-0.359613487869	12133	2676	1697545	insertion
chr2	6000000	8000000	207	1.38052234198	1579541	867	0.000154716435628	0.000148320902951	-0.173091980946	1196	0.000213426594015	0.000195109978485	-0.359613487869	21631	5167	1697545	deletion
chr2	8000000	10000000	208	1.34082338974	1648938	721	0.000123247805632	0.000112825409605	-0.353917934828	1063	0.000181709316764	0.000159426376569	-0.513729798075	12409	2714	1758030	insertion
chr2	8000000	10000000	208	1.34082338974	1648938	721	0.000123247805632	0.000112825409605	-0.353917934828	1063	0.000181709316764	0.000159426376569	-0.513729798075	21145	5132	1758030	deletion
chr2	10000000	12000000	209	1.30096081169	1663261	773	0.000130998808929	0.000124622021059	-0.203768790304	1136	0.000192515714027	0.000170707771629	-0.474619568882	13189	2809	1758745	insertion
chr2	10000000	12000000	209	1.30096081169	1663261	773	0.000130998808929	0.000124622021059	-0.203768790304	1136	0.000192515714027	0.000170707771629	-0.474619568882	23229	5751	1758745	deletion
chr2	12000000	14000000	210	1.26480136491	1502478	663	0.000124380891193	0.000107524124532	-0.567047340691	931	0.000174658536501	0.000147580757991	-0.649285152897	11776	2546	1720767	insertion
chr2	12000000	14000000	210	1.26480136491	1502478	663	0.000124380891193	0.000107524124532	-0.567047340691	931	0.000174658536501	0.000147580757991	-0.649285152897	19761	4922	1720767	deletion
chr2	14000000	16000000	211	1.22702012361	1395469	493	9.95806561289e-05	8.98434033365e-05	-0.408663467487	745	0.000150481924576	0.000126130015296	-0.677337966272	12062	2686	1639899	insertion
chr2	14000000	16000000	211	1.22702012361	1395469	493	9.95806561289e-05	8.98434033365e-05	-0.408663467487	745	0.000150481924576	0.000126130015296	-0.677337966272	20250	5062	1639899	deletion
chr2	16000000	18000000	212	1.19091933561	1437003	570	0.000111806084426	9.59819261264e-05	-0.591861159136	780	0.00015299779974	0.000125546381125	-0.751092991772	13070	2921	1697842	insertion
chr2	16000000	18000000	212	1.19091933561	1437003	570	0.000111806084426	9.59819261264e-05	-0.591861159136	780	0.00015299779974	0.000125546381125	-0.751092991772	21834	5305	1697842	deletion
chr2	18000000	20000000	213	1.15456730375	1386486	749	0.000152270083689	0.000135571813241	-0.45900822718	1061	0.000215699010406	0.000190576449346	-0.487925509109	14026	2960	1655181	insertion
chr2	18000000	20000000	213	1.15456730375	1386486	749	0.000152270083689	0.000135571813241	-0.45900822718	1061	0.000215699010406	0.000190576449346	-0.487925509109	22428	5482	1655181	deletion
chr2	20000000	22000000	214	1.119396134	1378364	727	0.000148668427058	0.000132605717625	-0.452194369706	993	0.000203064302708	0.000173035035127	-0.619423048138	12326	2750	1652661	insertion
chr2	20000000	22000000	214	1.119396134	1378364	727	0.000148668427058	0.000132605717625	-0.452194369706	993	0.000203064302708	0.000173035035127	-0.619423048138	21690	5256	1652661	deletion
chr2	22000000	24000000	215	1.08754243622	1400727	754	0.000151728129259	0.000136429154289	-0.422054201357	1032	0.000207670330763	0.000181086415539	-0.536237264585	14244	2917	1665818	insertion
chr2	22000000	24000000	215	1.08754243622	1400727	754	0.000151728129259	0.000136429154289	-0.422054201357	1032	0.000207670330763	0.000181086415539	-0.536237264585	22526	5248	1665818	deletion
chr2	24000000	26000000	216	1.05453846353	1759978	673	0.000107784443189	9.99713453356e-05	-0.303310339739	975	0.000156151310713	0.000135270829641	-0.560084226647	13341	2811	1694952	insertion
chr2	24000000	26000000	216	1.05453846353	1759978	673	0.000107784443189	9.99713453356e-05	-0.303310339739	975	0.000156151310713	0.000135270829641	-0.560084226647	21689	5067	1694952	deletion
chr2	26000000	28000000	217	1.02498207231	1598387	959	0.000169116088742	0.000158643485095	-0.259365316628	1336	0.000235598638748	0.000208512838584	-0.481827747466	14217	3121	1730378	insertion
chr2	26000000	28000000	217	1.02498207231	1598387	959	0.000169116088742	0.000158643485095	-0.259365316628	1336	0.000235598638748	0.000208512838584	-0.481827747466	22270	5554	1730378	deletion
chr2	28000000	30000000	218	0.994139973397	1525525	837	0.000154651588859	0.000143225929986	-0.309331500632	1104	0.000203984891398	0.000183329466387	-0.424237370229	14491	3032	1760400	insertion
chr2	28000000	30000000	218	0.994139973397	1525525	837	0.000154651588859	0.000143225929986	-0.309331500632	1104	0.000203984891398	0.000183329466387	-0.424237370229	22025	5188	1760400	deletion
chr2	30000000	32000000	219	0.965366701147	1432817	848	0.000166822023206	0.000152544547596	-0.358352214207	1143	0.000224855627977	0.000197608516723	-0.507713814842	13675	2895	1693719	insertion
chr2	30000000	32000000	219	0.965366701147	1432817	848	0.000166822023206	0.000152544547596	-0.358352214207	1143	0.000224855627977	0.000197608516723	-0.507713814842	22667	5098	1693719	deletion
chr2	32000000	34000000	220	0.936444157891	1527389	736	0.000135823967765	0.00012071512062	-0.465581830842	981	0.000181037109208	0.000155252904759	-0.596555134065	12356	2728	1724977	insertion
chr2	32000000	34000000	220	0.936444157891	1527389	736	0.000135823967765	0.00012071512062	-0.465581830842	981	0.000181037109208	0.000155252904759	-0.596555134065	19465	4395	1724977	deletion
chr2	34000000	36000000	221	0.910227464951	1263298	544	0.000121378383272	0.000109012908652	-0.425945871652	787	0.000175597036094	0.000156515973103	-0.454894146696	8458	1976	1323392	insertion
chr2	34000000	36000000	221	0.910227464951	1263298	544	0.000121378383272	0.000109012908652	-0.425945871652	787	0.000175597036094	0.000156515973103	-0.454894146696	14242	3386	1323392	deletion
chr2	36000000	38000000	222	0.883082714947	1550350	1010	0.00018362841161	0.000170195864092	-0.306415604924	1372	0.000249443743295	0.000223277256579	-0.439657479441	13517	2972	1762703	insertion
chr2	36000000	38000000	222	0.883082714947	1550350	1010	0.00018362841161	0.000170195864092	-0.306415604924	1372	0.000249443743295	0.000223277256579	-0.439657479441	22510	5213	1762703	deletion
chr2	38000000	40000000	223	0.857135041281	1531328	939	0.000172840544612	0.000158809525904	-0.339988760133	1157	0.00021296752941	0.000183335881288	-0.582981528801	12990	2802	1789159	insertion
chr2	38000000	40000000	223	0.857135041281	1531328	939	0.000172840544612	0.000158809525904	-0.339988760133	1157	0.00021296752941	0.000183335881288	-0.582981528801	20340	4814	1789159	deletion
chr2	40000000	42000000	224	0.83324882939	1514928	805	0.00014977942022	0.000136973680041	-0.357935333223	1079	0.000200760241513	0.000176454451613	-0.507206482475	12656	2986	1728049	insertion
chr2	40000000	42000000	224	0.83324882939	1514928	805	0.00014977942022	0.000136973680041	-0.357935333223	1079	0.000200760241513	0.000176454451613	-0.507206482475	20603	4613	1728049	deletion
chr2	42000000	44000000	225	0.808375134921	1380345	848	0.000173163543045	0.00016032605121	-0.310410044783	1200	0.000245042749591	0.00022167227072	-0.399638840959	12695	2735	1622802	insertion
chr2	42000000	44000000	225	0.808375134921	1380345	848	0.000173163543045	0.00016032605121	-0.310410044783	1200	0.000245042749591	0.00022167227072	-0.399638840959	21428	4943	1622802	deletion
chr2	44000000	46000000	226	0.786363137055	1409871	828	0.000165538576641	0.000152529818984	-0.329019405673	1033	0.000206523369167	0.000189263302887	-0.35009560173	12879	2735	1675010	insertion
chr2	44000000	46000000	226	0.786363137055	1409871	828	0.000165538576641	0.000152529818984	-0.329019405673	1033	0.000206523369167	0.000189263302887	-0.35009560173	20671	4731	1675010	deletion
chr2	46000000	48000000	227	0.767620390328	1017084	633	0.000175426478327	0.000157581560825	-0.425549510811	881	0.000244155967466	0.00020766798954	-0.625801499811	8906	2114	1217270	insertion
chr2	46000000	48000000	227	0.767620390328	1017084	633	0.000175426478327	0.000157581560825	-0.425549510811	881	0.000244155967466	0.00020766798954	-0.625801499811	15372	3519	1217270	deletion
chr2	74000000	76000000	241	0.563377657227	671542	381	0.000159918995541	0.000142547027274	-0.45340672266	443	0.00018594255912	0.00016238354179	-0.529255614071	8626	1714	850801	insertion
chr2	74000000	76000000	241	0.563377657227	671542	381	0.000159918995541	0.000142547027274	-0.45340672266	443	0.00018594255912	0.00016238354179	-0.529255614071	11906	2964	850801	deletion
chr2	76000000	78000000	242	0.555085428456	1170379	440	0.00010596792082	9.25161399584e-05	-0.530246583611	627	0.000151004287168	0.000117901529064	-0.91704620633	12602	2580	1401079	insertion
chr2	76000000	78000000	242	0.555085428456	1170379	440	0.00010596792082	9.25161399584e-05	-0.530246583611	627	0.000151004287168	0.000117901529064	-0.91704620633	19565	4562	1401079	deletion
