chr	start	stop	window	rec_rate	callable	n_ins	theta_ins	pi_ins	tajd_ins	n_del	theta_del	pi_del	tajd_del
chr2	134000000	136000000	271	0.762795401828	1314291	941	0.000201811702829	0.000193440297548	-0.173730136566	1282	0.000274944317776	0.000246849121654	-0.428233001869
chr2	136000000	138000000	272	0.784898667532	1870524	538	8.1071320742e-05	6.72032345791e-05	-0.715179035972	762	0.000114825922687	9.59230225271e-05	-0.689086519963
chr2	138000000	140000000	273	0.806455210399	1401401	574	0.000115451007374	0.000101004186825	-0.523300118102	911	0.000183233219021	0.00016563124293	-0.402297183516
chr2	140000000	142000000	274	0.831603397069	1555783	739	0.000133888622729	0.000122135149615	-0.367425171569	972	0.000176102491601	0.000153698203819	-0.532869789396
chr2	142000000	144000000	275	0.855389288301	1469634	830	0.000159190504446	0.000142072609127	-0.450215960703	1220	0.000233990861957	0.000204888105689	-0.521182950179
chr2	144000000	146000000	276	0.880631291339	1464236	1028	0.000197892935942	0.000182502216712	-0.325789835034	1411	0.00027162152978	0.000248669289866	-0.354178167291
chr2	146000000	148000000	277	0.908277173284	1547195	836	0.00015230335897	0.000152891284925	0.0161625198227	1171	0.000213334011189	0.00019530420161	-0.354122304252
chr2	148000000	150000000	278	0.93351348071	1130141	787	0.000196286467355	0.00019983999202	0.0757868645519	1005	0.000250658068223	0.000234842610929	-0.26429426449
chr3	16000000	18000000	288	1.32751532648	1419086	361	7.17045548101e-05	6.7556456094e-05	-0.241381325598	449	8.91837814674e-05	7.85049413199e-05	-0.500211786167
chr3	18000000	20000000	289	1.26413992649	1678764	739	0.000124080360989	0.000111717530529	-0.417024170092	960	0.000161186937144	0.000137742316434	-0.609195325849
chr3	20000000	22000000	290	1.18044738214	1412341	695	0.000138705440269	0.0001215823866	-0.516597765887	924	0.000184408383898	0.00016210115352	-0.506605021466
chr3	22000000	24000000	291	1.09719488632	1502549	806	0.00015120099719	0.00013631572257	-0.41215037083	1091	0.000204665369646	0.000177498371101	-0.556108823553
chr3	24000000	26000000	292	1.02741238213	1560661	605	0.000109268518372	9.83658779669e-05	-0.417347474516	752	0.0001358180592	0.00010985898384	-0.800019065212
chr3	32000000	34000000	296	0.748991042772	1219799	295	6.81682272957e-05	5.63595874575e-05	-0.721827630654	445	0.000102830037785	7.99398313294e-05	-0.929879006113
chr3	34000000	36000000	297	0.702826015984	1391734	664	0.000134480742907	0.000117309168199	-0.534257826207	933	0.000188961646283	0.000157176133098	-0.704482186743
chr3	36000000	38000000	298	0.648998443813	1430547	816	0.000160781577429	0.000145586563079	-0.395669718544	1006	0.00019821846433	0.000175718577726	-0.475471881306
chr3	38000000	40000000	299	0.602045466098	1514013	799	0.000148752896999	0.000133997319845	-0.415273207728	1067	0.00019864748573	0.000169344301326	-0.617980209886
chr3	40000000	42000000	300	0.55778827933	1399903	776	0.000156247124817	0.000148036572609	-0.219972373248	1146	0.000230746398248	0.000217225576945	-0.245511932869
chr3	42000000	44000000	301	0.517213928663	1436735	781	0.000153222526654	0.000135489953189	-0.484467685264	1089	0.000213648311813	0.000193776349263	-0.389674672566
chr3	44000000	46000000	302	0.479682721717	1480279	975	0.000185656130719	0.000173299478644	-0.278772544549	1373	0.000261441915362	0.000237202794736	-0.388583016985
chr3	46000000	48000000	303	0.448200469612	1447496	804	0.000156562206669	0.000143492806307	-0.349477553593	1123	0.000218680793643	0.000191772187062	-0.515546660382
chr3	48000000	50000000	304	0.421610325932	1359447	874	0.000181216362779	0.000170080767749	-0.257312865355	1185	0.000245699530771	0.000224816646614	-0.356137758819
chr3	50000000	52000000	305	0.396815331179	1454794	877	0.000169920723873	0.000154020721183	-0.391832143959	1079	0.000209058678517	0.000185947831427	-0.463127349679
chr3	52000000	54000000	306	0.377231295753	1486076	734	0.000139220534533	0.000126458078718	-0.38367945004	1001	0.000189863426522	0.000167792650967	-0.48692285616
chr3	54000000	56000000	307	0.360852565696	1326022	866	0.000184083736044	0.000167842734053	-0.369430551154	1270	0.000269961137155	0.000240628697992	-0.455336754519
chr3	56000000	58000000	308	0.349015388289	1433968	810	0.000159218605697	0.000151904586287	-0.192318750257	1141	0.000224282011236	0.000200551344609	-0.443318965137
chr3	58000000	60000000	309	0.340948667017	1474505	961	0.000183706869058	0.00016628952553	-0.397100789102	1233	0.000235702986002	0.000215183721781	-0.36480427839
chr3	60000000	62000000	310	0.337170615694	1448912	745	0.00014493141116	0.000129044196066	-0.458819633625	1075	0.000209129217445	0.000183324489432	-0.516932751908
chr3	62000000	64000000	311	0.337216875028	1429081	913	0.000180078634866	0.000165745089253	-0.333336991957	1321	0.000260551891191	0.000233996533437	-0.42714244143
chr3	64000000	66000000	312	0.3414618424	1419842	951	0.000188794246713	0.000185031707383	-0.083469168559	1182	0.000234652786135	0.000208436832	-0.468133562278
chr3	66000000	68000000	313	0.349280538448	1528923	835	0.000153939162319	0.000140683825701	-0.360525673179	1168	0.000215330468968	0.000188540010121	-0.521308508427
chr3	68000000	70000000	314	0.36172830045	1453835	604	0.000117103554076	0.00010735671336	-0.348138734405	905	0.000175461451057	0.000150281297758	-0.60097927069
chr3	70000000	72000000	315	0.378465990745	1434368	895	0.00017587767057	0.000166099193806	-0.232826051837	1227	0.00024111944334	0.000220768420583	-0.353682397486
chr3	72000000	74000000	316	0.397370440095	1486186	746	0.000141486146699	0.000131180010266	-0.304888062927	991	0.000187952776647	0.000162847081477	-0.559497013322
chr3	74000000	76000000	317	0.422929300876	1936656	905	0.000131717764382	0.000117584667918	-0.449340755795	1293	0.000188189026902	0.000164583749134	-0.525670937877
chr3	76000000	78000000	318	0.44925359292	1701167	704	0.000116647105617	0.000105373484635	-0.404456457201	952	0.000157738699642	0.000134860982274	-0.607448245401
chr3	78000000	80000000	319	0.483832708242	1412095	723	0.000144318710389	0.000133072156134	-0.326147978857	1018	0.000203203938002	0.000172587911094	-0.631126626176
chr3	80000000	82000000	320	0.517959148546	1496614	772	0.000145397103278	0.000130097181476	-0.440488835146	1133	0.0002133871995	0.000186593132723	-0.526096219646
chr3	82000000	84000000	321	0.559149228746	1420877	724	0.000143625098413	0.000128367717151	-0.444599865229	1063	0.000210874971842	0.00018746020573	-0.465162016084
chr3	84000000	86000000	322	0.604339729009	1454766	756	0.000146479520786	0.000131954663427	-0.415059447831	1119	0.000216812941482	0.000187206812136	-0.572111666158
chr3	86000000	88000000	323	0.650903884449	1419995	745	0.000147882817057	0.000130304387654	-0.497529794329	1093	0.000216960965158	0.000185708585705	-0.603483742943
chr3	88000000	90000000	324	0.702110747819	1326760	707	0.000150201856822	0.00013345133614	-0.466703500521	1024	0.000217548375369	0.000190166468056	-0.527245805473
chr3	90000000	92000000	325	0.763121531595	1334421	818	0.000172786056626	0.000151873477632	-0.506721977394	1151	0.000243125612686	0.000215062720481	-0.483626172172
chr3	92000000	94000000	326	0.819311686584	1556371	726	0.000131483648938	0.000121696731151	-0.311528283367	995	0.000180201419688	0.00015488121507	-0.588555115291
chr3	94000000	96000000	327	0.886504512207	1593534	762	0.000134785102927	0.000121841074453	-0.401987753573	1002	0.000177237103849	0.000161567407972	-0.370331585587
chr3	96000000	98000000	328	0.952154231003	1501018	666	0.000125065230046	0.000107053662038	-0.60258748588	841	0.000157927715418	0.000132569678501	-0.672295141615
chr3	98000000	100000000	329	1.02860649374	1443501	637	0.000124385741839	0.000115687302497	-0.292557254509	907	0.000177108112791	0.000156283048534	-0.492417021151
chr3	100000000	102000000	330	1.10329650467	1403049	855	0.000171767713107	0.000162829590939	-0.217884332673	1226	0.000246300837741	0.000229488927704	-0.286028937022
chr3	102000000	104000000	331	1.18180198138	1440809	798	0.000156115036922	0.000150511202204	-0.150273440971	1138	0.000222630215561	0.000200632897359	-0.413984651656
chr3	104000000	106000000	332	1.26589243727	1490261	770	0.000145638650614	0.000133134573848	-0.359395991077	1100	0.000208055215162	0.000180660688931	-0.551638835633
chr3	106000000	108000000	333	1.35639209436	1414028	722	0.000143922086221	0.00013345228182	-0.304457829415	1055	0.000210301663383	0.000191729248866	-0.369963017676
chr3	108000000	110000000	334	1.44821945801	1343303	931	0.000195354740222	0.000197623634469	0.0486410069978	1307	0.000274252035951	0.000254737370261	-0.298207328993
chr3	110000000	111636321	335	1.5314798993	859546	570	0.000186919232639	0.000182005506701	-0.10993135991	738	0.000242011216996	0.000218469064513	-0.407150796087
chr4A	0	2000000	336	9.44322787831	1276240	395	8.72394664555e-05	8.78732592781e-05	0.0303292314542	338	7.46504801569e-05	7.01567433283e-05	-0.251071864994
chr4A	2000000	4000000	337	6.09781275539	1431633	439	8.64332965147e-05	8.28387839915e-05	-0.173710680895	188	3.70147146806e-05	3.55574809731e-05	-0.16336429459
chr4A	4000000	6000000	338	3.39592386881	1332341	503	0.000106414510058	9.89394251408e-05	-0.293601266217	546	0.000115511575531	0.000106847942634	-0.313592670761
chr4A	6000000	8000000	339	1.90866516303	1529148	629	0.000115944294362	0.000106347490649	-0.346256846831	905	0.000166819692206	0.000149873620715	-0.425406927518
chr4A	8000000	10000000	340	0.87422744225	1359860	534	0.000110686668269	9.2281171359e-05	-0.695191568353	759	0.000157324309394	0.000131379623444	-0.690292097552
chr4A	10000000	12000000	341	0.432850568224	1299661	339	7.35220941516e-05	5.39776384603e-05	-1.10875855293	456	9.8896976204e-05	7.38978127859e-05	-1.0560649133
chr4A	12000000	14000000	342	0.828742727346	1274993	286	6.32275698617e-05	5.38620088193e-05	-0.617081150484	358	7.91450000367e-05	6.21510120159e-05	-0.89588277471
chr4A	14000000	16000000	343	1.44427931615	1362472	378	7.82010296492e-05	6.85093750647e-05	-0.517255017789	543	0.000112336399734	8.59158167924e-05	-0.983339872393
chr4	0	2000000	346	2.83211033898	333044	248	0.000209893178474	0.000203671523725	-0.123343916714	287	0.000242900573475	0.000223773182491	-0.328060286809
chr4	2000000	4000000	347	2.68065725728	877161	705	0.000226546866919	0.000226892272492	0.00638051169411	799	0.000256753115842	0.000242426838883	-0.233593505336
chr4	4000000	6000000	348	2.42306941293	1124681	770	0.000192978810082	0.000180467546845	-0.271387463006	934	0.000234080790411	0.000210899567826	-0.414749726616
chr4	6000000	8000000	349	2.24308569277	1085589	609	0.000158124846142	0.000150003459194	-0.214833284128	788	0.00020460160716	0.000177652771663	-0.551388194151
chr4	10000000	12000000	351	1.79117724211	1281502	642	0.000141209526625	0.000125440796486	-0.467180264539	830	0.000182560602957	0.000157602891804	-0.572381215551
chr4	12000000	14000000	352	1.62595471801	1587174	791	0.000140475375069	0.000129747323827	-0.319706690113	986	0.000175105840478	0.000155622508937	-0.466049424803
chr4	14000000	16000000	353	1.45679117545	1566166	898	0.000161616911244	0.000150592358396	-0.285659590809	1249	0.000224787886574	0.000195445438095	-0.547011664199
chr4	16000000	18000000	354	1.29982650574	1516289	1145	0.000212849071341	0.000200576261483	-0.241588346892	1408	0.000261739294715	0.000235637623726	-0.417983216461
chr4	18000000	20000000	355	1.16059545318	1509971	964	0.000179952002916	0.000166845309577	-0.305058948659	1353	0.00025256748957	0.000234263822913	-0.30373339401
chr4	20000000	22000000	356	1.02823628553	1471771	882	0.000168918260807	0.000166151420367	-0.0685903290906	1206	0.000230969866817	0.00021316245244	-0.32306613362
chr4	22000000	24000000	357	0.916523962608	1444893	911	0.000177717807733	0.000166167831696	-0.272169786467	1205	0.000235071304411	0.000211201215519	-0.425500089335
chr4	24000000	26000000	358	0.818608892139	1328790	698	0.000148063267372	0.000138705533843	-0.26448072861	885	0.000187730647026	0.000170919249448	-0.374996900868
chr4	28000000	30000000	360	0.648706381233	1416726	1186	0.000235964724032	0.000222789430664	-0.233962234317	1494	0.000297243927238	0.000277764217974	-0.274705898016
chr4	30000000	32000000	361	0.590330079276	1352116	850	0.000177195721408	0.000168663510807	-0.201615087636	1242	0.000258914218811	0.000234521298468	-0.394799623271
chr4	32000000	34000000	362	0.542836390702	1434974	1036	0.000203499797102	0.000188670207338	-0.305267962117	1471	0.000288946140479	0.000257969097258	-0.449377757207
chr4	34000000	36000000	363	0.509971678036	1609079	1004	0.000175875199582	0.000159793927229	-0.383003314001	1358	0.00023788697314	0.000211837428675	-0.458948509412
chr4	36000000	38000000	364	0.48899872982	1478156	696	0.000132720260803	0.000116578394047	-0.508959588237	928	0.000176960347737	0.000148834087877	-0.665648516961
chr4	38000000	40000000	365	0.482297839071	1368495	892	0.000183725694098	0.000170317719369	-0.305605224494	1334	0.00027476465911	0.000241294653116	-0.510524701565
chr4	40000000	42000000	366	0.488803503489	1363684	877	0.000181273410531	0.000170038621388	-0.259525497561	1275	0.000263538880761	0.00023050563188	-0.525285385353
chr4	42000000	44000000	367	0.509707193234	1354405	662	0.00013777096439	0.000118572167736	-0.583059464477	880	0.000183139650549	0.00015195252761	-0.713092466383
chr4	44000000	46000000	368	0.541895216431	1377691	803	0.000164290322207	0.000157869026394	-0.163628812613	1125	0.000230170127625	0.000207173490015	-0.418604896141
chr4	46000000	48000000	369	0.596365032163	1846714	536	8.18113210469e-05	7.44765253879e-05	-0.374829286941	820	0.000125159110557	0.000107245968558	-0.599215419969
chr4	48000000	50000000	370	0.652488415576	1610189	804	0.000140743209588	0.000129814770682	-0.325073252585	1110	0.000194309655029	0.000168832746702	-0.549325555028
chr4	50000000	52000000	371	0.726988330023	1915640	552	8.12219549211e-05	6.85438094621e-05	-0.652668389685	735	0.000108148798672	8.83200777203e-05	-0.767383312262
chr4	52000000	54000000	372	0.810988307604	1449082	752	0.000146276020328	0.00013160419021	-0.419836111916	1087	0.000211438875129	0.000181679450199	-0.589656333575
chr4	54000000	56000000	373	0.921686266554	1423397	600	0.000118815598946	0.000103303649834	-0.546060757405	996	0.00019723389425	0.000164528570514	-0.694569967372
chr4	56000000	58000000	374	1.03447440121	1463024	664	0.000127927786727	0.000110913027437	-0.556495673066	895	0.000172432784821	0.000152308901937	-0.488723260432
chr4	58000000	60000000	375	1.15860880192	1501559	825	0.000154867327725	0.00014420801454	-0.288170911666	1135	0.000213059899356	0.000190100667653	-0.451494045355
chr4	60000000	62000000	376	1.30998702185	1573347	739	0.00013239396213	0.000115017957192	-0.549323417752	962	0.000172345049485	0.000151390299587	-0.509247526267
chr4	62000000	64000000	377	1.46356483298	1742748	863	0.000139580406921	0.000124368012623	-0.456356978476	1150	0.000185999383499	0.000165168669493	-0.469245386096
chr4	64000000	66000000	378	1.63165493881	1538432	1050	0.000192379703758	0.00019075813624	-0.0353105215072	1406	0.00025760558427	0.000244921281436	-0.206381053256
chr4	66000000	68000000	379	1.76095594814	491069	367	0.000210655014953	0.000199221655098	-0.226488554719	434	0.00024911247	0.000249573674447	0.00773287037297
chr5	4000000	6000000	383	2.32135716208	1396650	909	0.000183452888802	0.000183163848834	-0.00659812926938	1234	0.000249043855645	0.000229628415362	-0.326689565335
chr5	12000000	14000000	387	0.842096055546	1351017	377	7.8655445236e-05	6.72086287589e-05	-0.607391260028	466	9.72239720954e-05	7.75984625695e-05	-0.843413180404
chr5	14000000	16000000	388	0.589643047503	1521907	456	8.44549259516e-05	7.73994316618e-05	-0.349020238326	645	0.000119459270261	9.78792777054e-05	-0.755770768217
chr5	16000000	18000000	389	0.347039902847	1478591	579	0.000110377044933	0.000103676227464	-0.253886499781	777	0.000148122562889	0.000133519717509	-0.412691625883
chr5	18000000	20000000	390	0.147689372584	1441082	796	0.0001556942707	0.000146746461486	-0.240592859651	1069	0.000209091928868	0.000187943576606	-0.423724681023
chr5	20000000	22000000	391	0.0191320815687	1929375	750	0.000109570305858	0.00010263209043	-0.265045336511	1063	0.000155297646837	0.00013999079331	-0.41291485667
chr5	22000000	24000000	392	0.0	1377872	578	0.0001182407623	0.000100551697415	-0.625641280829	706	0.000144425567793	0.000126373361088	-0.523085107168
chr5	24000000	26000000	393	0.0	1290567	645	0.000140872887362	0.000141325071604	0.0134290924662	854	0.000186520071019	0.00016797186614	-0.416386132301
chr5	26000000	28000000	394	0.0	1351265	702	0.000146434983144	0.000132495729635	-0.398357623912	828	0.000172718185247	0.000149201323438	-0.570067402472
chr5	28000000	30000000	395	0.0	1355272	596	0.000123956142121	0.000110981800196	-0.437778782288	806	0.00016763196401	0.000138585503597	-0.725420597344
chr5	30000000	32000000	396	0.0	1393840	688	0.000139130956876	0.000125639278993	-0.405782261661	954	0.000192922867529	0.000172737488559	-0.438217933544
chr5	32000000	34000000	397	0.0	1457122	842	0.000162878752193	0.000159315489893	-0.0915982973766	1216	0.000235226321457	0.000212527809867	-0.404355974773
chr5	34000000	36000000	398	0.0	1440614	623	0.000121895780663	0.000107461489556	-0.495351362689	897	0.000175506445032	0.000152007554089	-0.560696366091
chr5	36000000	38000000	399	0.0575776021925	1458500	547	0.000105713183179	9.22324666655e-05	-0.533185557441	747	0.000144365169716	0.000122642224347	-0.629819997308
chr5	38000000	40000000	400	0.232494090339	1356580	429	8.91374363997e-05	7.83743329782e-05	-0.504306564481	582	0.00012092771092	0.000103293809277	-0.609848034885
chr5	40000000	42000000	401	0.462803914142	1415586	672	0.000133807751096	0.000122233180427	-0.361944139876	812	0.000161684365908	0.00013629839887	-0.657336755881
chr5	42000000	44000000	402	0.712176762451	1538610	800	0.000146558055294	0.000133904183509	-0.361458440184	1097	0.000200967733322	0.000178243588967	-0.473727371769
chr5	44000000	46000000	403	0.971842542867	1356864	488	0.000101375208251	8.5374883012e-05	-0.659601561182	666	0.000138352230933	0.000117868540213	-0.619479894448
chr5	46000000	48000000	404	1.33696357726	1349316	625	0.000130561341738	0.000119584956183	-0.351686915	839	0.000175265545148	0.000153028801649	-0.53122026417
chr5	48000000	50000000	405	1.67669798594	1572962	700	0.000125437695427	0.000106861751068	-0.619722721008	873	0.000156438725868	0.00012959793789	-0.718447807959
chr5	50000000	52000000	406	2.0647164459	1416368	652	0.000129753698832	0.000115097949566	-0.472566328048	885	0.000176122735378	0.000159838031983	-0.387189407313
chr5	52000000	54000000	407	2.53116866935	1436985	739	0.000144957423449	0.000130964997437	-0.404016330394	1108	0.000217338058433	0.000196672748479	-0.398365801541
chr5	54000000	56000000	408	3.00952113381	1459014	845	0.000163247112083	0.000160537401142	-0.0695001140724	1154	0.000222943393306	0.000203594597736	-0.363638254761
chr5	56000000	58000000	409	3.51641706848	1380365	890	0.000181737406063	0.000176097588224	-0.129952859152	1164	0.000237688023211	0.000220525196711	-0.302551181541
chr5	58000000	60000000	410	4.04270256755	1217569	806	0.000186590581008	0.000177541002648	-0.203044919324	978	0.000226408918394	0.000211033106478	-0.284450043026
chr5	60000000	61875929	411	4.48541741217	425854	314	0.000207834276798	0.00020035282663	-0.150064481975	390	0.000258138114495	0.000255091132048	-0.049273585186
chr6	0	2000000	412	5.65667318293	994363	611	0.000173198653633	0.000159604956297	-0.328299088085	722	0.000204663548155	0.000200445701895	-0.0862514234295
chr6	2000000	4000000	413	4.41841382022	457879	333	0.000204994290492	0.000184627034883	-0.414354220623	379	0.00023331182011	0.000216030412999	-0.309149270044
chr6	4000000	6000000	414	2.68067131718	1301193	493	0.000106795624191	8.54923944896e-05	-0.833674170024	691	0.000149687173054	0.000109450165712	-1.12485866651
chr6	6000000	8000000	415	1.73431871922	1439097	334	6.54191137554e-05	5.74629346334e-05	-0.507211876608	431	8.44180779299e-05	7.13276231005e-05	-0.647659559972
chr6	8000000	10000000	416	0.711995331012	1464641	326	6.2738577886e-05	4.85766603701e-05	-0.941255349394	440	8.46778351836e-05	6.24618664412e-05	-1.09589265851
chr6	10000000	12000000	417	0.158616042273	1412909	396	7.90003930055e-05	6.33854655444e-05	-0.825170826272	493	9.8351499373e-05	8.17089907567e-05	-0.707199849232
chr6	12000000	14000000	418	0.0	1327101	594	0.000126162627729	0.000118191932324	-0.264239376882	795	0.00016885402196	0.000160409002305	-0.20937575955
chr6	14000000	16000000	419	0.0	1348204	606	0.000126696690385	0.00011362875117	-0.43142527552	826	0.000172692188544	0.000145870475013	-0.650273336854
chr6	20000000	22000000	422	0.567318852244	1439128	475	9.30341606965e-05	8.1796608414e-05	-0.504731803222	630	0.000123392676292	0.000104204183293	-0.650541526147
chr6	22000000	24000000	423	1.26501145296	1753571	774	0.000124413028927	0.000111768920016	-0.425428911685	1008	0.000162026270231	0.000151432344867	-0.273881041969
chr6	24000000	26000000	424	2.28819364311	1527391	809	0.000149295442989	0.000130642451909	-0.52307000073	1134	0.000209271980655	0.000180135173053	-0.583346415549
chr6	26000000	28000000	425	3.4796953851	1472816	898	0.00017186051171	0.000163892984953	-0.194143144091	1198	0.000229274936558	0.000214772960527	-0.265039869861
chr6	28000000	30000000	426	4.92505233774	1349457	896	0.000187153182496	0.000178434343358	-0.195089415519	1304	0.000272374720954	0.000251102948504	-0.32729717535
chr6	30000000	32000000	427	6.64031325985	1326252	835	0.000177463352267	0.00017504016463	-0.0571706220684	1017	0.000216143987132	0.000196057048458	-0.389286609979
chr7	0	2000000	429	4.45420952135	525296	325	0.00017439238799	0.000166462537813	-0.18960448417	392	0.000210344049514	0.00019211223667	-0.361833155297
chr7	34000000	36000000	446	5.48400102999	1384917	741	0.000150814368196	0.000142657228594	-0.22638362783	925	0.000188263550042	0.000168666767528	-0.43593741439
chr7	36000000	37653027	447	6.57882635104	654009	304	0.000131020157205	0.000123618128223	-0.235463192248	379	0.000163344209147	0.000150577358061	-0.326216494099
chr9	4000000	6000000	466	0.731178890488	1114449	229	5.79193315324e-05	4.5979766919e-05	-0.857157161796	316	7.99236190578e-05	6.05302662902e-05	-1.01159365792
chr9	6000000	8000000	467	0.26889821819	1409593	627	0.000125378209605	0.00011556900691	-0.32728640113	917	0.000183368131113	0.00015935917598	-0.548335072359
chr9	8000000	10000000	468	0.101333118228	1447847	789	0.000153604022888	0.00014031723983	-0.362113975796	1009	0.000196434041944	0.000169344005635	-0.577675926033
chr9	10000000	12000000	469	0.213437689202	1427990	782	0.000154358249318	0.000141037402223	-0.361259456868	1039	0.000205087239184	0.000183876416649	-0.433249031826
chr9	12000000	14000000	470	0.596656774069	1630823	633	0.000109407007555	9.85004762045e-05	-0.417034715379	851	0.000147085882195	0.000131415726583	-0.446085729804
chr9	14000000	16000000	471	1.26357853682	1526760	635	0.000117233359209	0.000100532810451	-0.595957049985	865	0.000159695835773	0.000137946059836	-0.570289442201
chr9	16000000	18000000	472	2.33998934945	1373300	515	0.000105703670056	9.47659690258e-05	-0.432536356929	717	0.000147164138699	0.000126755759274	-0.580381226102
chr9	18000000	20000000	473	3.67094537658	1458752	816	0.000157672862314	0.000153624468038	-0.107496378937	1232	0.000238055105846	0.000210439435468	-0.486116861008
chr9	20000000	22000000	474	5.16455403279	1609123	870	0.000152397649082	0.000144331644269	-0.221625984281	1176	0.000205999580828	0.000183938050335	-0.4487402307
chr9	22000000	24000000	475	7.00726318299	1054096	893	0.000238791877928	0.000231797523286	-0.122658255375	993	0.00026553228979	0.000242622463629	-0.361393767504
